Date,Ticker,Close,Return,Volatility,Liquidity,PE Ratio,Forward PE,PB Ratio,PEG Ratio,Beta,Debt/Equity,ROE,Profit Margin,Revenue Growth,Market Cap,Free Cash Flow,Short Ratio,LocalMax,IsCorrection,IsCrash,DropPct,LogClose
2010-02-16,AAPL,6.1277689933776855,0.015071496123595596,,,37.460316,28.483185,62.649323,,1.24,209.059,1.5741299,0.23971,0.061,3545215795200,110846001152,2.74,6.1277689933776855,False,False,0.0,1.8128307348246249
2010-02-17,AAPL,6.102161407470703,-0.004178941134147962,,,37.460316,28.483185,62.649323,,1.24,209.059,1.5741299,0.23971,0.061,3545215795200,110846001152,2.74,6.1277689933776855,False,False,0.004178941134147956,1.8086430375130949
2010-02-18,AAPL,6.1136088371276855,0.0018759631043137048,,,37.460316,28.483185,62.649323,,1.24,209.059,1.5741299,0.23971,0.061,3545215795200,110846001152,2.74,6.1277689933776855,False,False,0.0023108175692169467,1.8105172431961858
2010-02-19,AAPL,6.075649738311768,-0.006208951182056999,,,37.460316,28.483185,62.649323,,1.24,209.059,1.5741299,0.23971,0.061,3545215795200,110846001152,2.74,6.1277689933776855,False,False,0.008505420997796024,1.8042889363160897
2010-02-22,AAPL,6.037990570068359,-0.006198377106227393,,,37.460316,28.483185,62.649323,,1.24,209.059,1.5741299,0.23971,0.061,3545215795200,110846001152,2.74,6.1277689933776855,False,False,0.014651078297231867,1.7980712695193266
2010-02-23,AAPL,5.936765670776367,-0.01676466667466925,,,37.460316,28.483185,62.649323,,1.24,209.059,1.5741299,0.23971,0.061,3545215795200,110846001152,2.74,6.1277689933776855,False,False,0.03117012452782354,1.7811644852113682
2010-02-24,AAPL,6.045220375061035,0.01826831481972313,,,37.460316,28.483185,62.649323,,1.24,209.059,1.5741299,0.23971,0.061,3545215795200,110846001152,2.74,6.1277689933776855,False,False,0.013471235355944577,1.7992679391609103
2010-02-25,AAPL,6.0855889320373535,0.00667776432813838,,,37.460316,28.483185,62.649323,,1.24,209.059,1.5741299,0.23971,0.061,3545215795200,110846001152,2.74,6.1277689933776855,False,False,0.006883428762722006,1.805923505985838
2010-02-26,AAPL,6.16452169418335,0.012970439349009766,,,37.460316,28.483185,62.649323,,1.24,209.059,1.5741299,0.23971,0.061,3545215795200,110846001152,2.74,6.16452169418335,False,False,0.0,1.8188105495324363
2010-03-01,AAPL,6.296175003051758,0.021356613764962784,,,37.460316,28.483185,62.649323,,1.24,209.059,1.5741299,0.23971,0.061,3545215795200,110846001152,2.74,6.296175003051758,False,False,0.0,1.8399423066391838
2010-03-02,AAPL,6.291956901550293,-0.0006699466738806503,,,37.460316,28.483185,62.649323,,1.24,209.059,1.5741299,0.23971,0.061,3545215795200,110846001152,2.74,6.296175003051758,False,False,0.0006699466738806226,1.8392721354507495
2010-03-03,AAPL,6.306418418884277,0.0022984132854471095,,,37.460316,28.483185,62.649323,,1.24,209.059,1.5741299,0.23971,0.061,3545215795200,110846001152,2.74,6.306418418884277,False,False,0.0,1.8415679114246961
2010-03-04,AAPL,6.347992897033691,0.00659240719342713,,,37.460316,28.483185,62.649323,,1.24,209.059,1.5741299,0.23971,0.061,3545215795200,110846001152,2.74,6.347992897033691,False,False,0.0,1.8481386837337463
2010-03-05,AAPL,6.59623908996582,0.03910624932301521,,,37.460316,28.483185,62.649323,,1.24,209.059,1.5741299,0.23971,0.061,3545215795200,110846001152,2.74,6.59623908996582,False,False,0.0,1.8864996517611323
2010-03-08,AAPL,6.600154399871826,0.0005935670088068612,,,37.460316,28.483185,62.649323,,1.24,209.059,1.5741299,0.23971,0.061,3545215795200,110846001152,2.74,6.600154399871826,False,False,0.0,1.88709304267872
2010-03-09,AAPL,6.718853950500488,0.017984359673611117,,,37.460316,28.483185,62.649323,,1.24,209.059,1.5741299,0.23971,0.061,3545215795200,110846001152,2.74,6.718853950500488,False,False,0.0,1.9049175969106489
2010-03-10,AAPL,6.773685455322266,0.008160841897403293,,,37.460316,28.483185,62.649323,,1.24,209.059,1.5741299,0.23971,0.061,3545215795200,110846001152,2.74,6.773685455322266,False,False,0.0,1.9130453192050334
2010-03-11,AAPL,6.793566703796387,0.0029350711079298986,,,37.460316,28.483185,62.649323,,1.24,209.059,1.5741299,0.23971,0.061,3545215795200,110846001152,2.74,6.793566703796387,False,False,0.0,1.9159760914014454
2010-03-12,AAPL,6.82670783996582,0.00487831173438158,,,37.460316,28.483185,62.649323,,1.24,209.059,1.5741299,0.23971,0.061,3545215795200,110846001152,2.74,6.82670783996582,False,False,0.0,1.9208425427300027
2010-03-15,AAPL,6.743556976318359,-0.012180228830164341,,559744266.6666666,37.460316,28.483185,62.649323,,1.24,209.059,1.5741299,0.23971,0.061,3545215795200,110846001152,2.74,6.82670783996582,False,False,0.012180228830164388,1.9085875270112789
2010-03-16,AAPL,6.761934280395508,0.0027251647968105086,0.22064809436489538,549645320.0,37.460316,28.483185,62.649323,,1.24,209.059,1.5741299,0.23971,0.061,3545215795200,110846001152,2.74,6.82670783996582,False,False,0.00948825716417898,1.9113089852789127
2010-03-17,AAPL,6.7519941329956055,-0.001470015381356382,0.22137768727455773,541399133.3333334,37.460316,28.483185,62.649323,,1.24,209.059,1.5741299,0.23971,0.061,3545215795200,110846001152,2.74,6.82670783996582,False,False,0.010944324661561746,1.9098378883649025
2010-03-18,AAPL,6.7679619789123535,0.0023649081445016318,0.2181879726553467,532291853.3333333,37.460316,28.483185,62.649323,,1.24,209.059,1.5741299,0.23971,0.061,3545215795200,110846001152,2.74,6.82670783996582,False,False,0.008605298839588384,1.912200004515145
2010-03-19,AAPL,6.69565486907959,-0.010683734639476139,0.18793118316305238,525684973.3333333,37.460316,28.483185,62.649323,,1.24,209.059,1.5741299,0.23971,0.061,3545215795200,110846001152,2.74,6.82670783996582,False,False,0.01919709674976901,1.9014587890092722
2010-03-22,AAPL,6.7709736824035645,0.01124890915029031,0.18500084606305373,512555400.0,37.460316,28.483185,62.649323,,1.24,209.059,1.5741299,0.23971,0.061,3545215795200,110846001152,2.74,6.82670783996582,False,False,0.008164133996766281,1.9126448996850796
2010-03-23,AAPL,6.879729747772217,0.016062101326916656,0.18445192189218357,516694080.0,37.460316,28.483185,62.649323,,1.24,209.059,1.5741299,0.23971,0.061,3545215795200,110846001152,2.74,6.879729747772217,False,False,0.0,1.928579370326678
2010-03-24,AAPL,6.910156726837158,0.004422699754273562,0.18381780538961756,515523866.6666667,37.460316,28.483185,62.649323,,1.24,209.059,1.5741299,0.23971,0.061,3545215795200,110846001152,2.74,6.910156726837158,False,False,0.0,1.9329923186854847
2010-03-25,AAPL,6.828211784362793,-0.011858622852375156,0.1879601899954842,521254626.6666667,37.460316,28.483185,62.649323,,1.24,209.059,1.5741299,0.23971,0.061,3545215795200,110846001152,2.74,6.910156726837158,False,False,0.011858622852375185,1.9210628214931782
2010-03-26,AAPL,6.956252098083496,0.018751661161700683,0.1883050445503082,524272280.0,37.460316,28.483185,62.649323,,1.24,209.059,1.5741299,0.23971,0.061,3545215795200,110846001152,2.74,6.956252098083496,False,False,0.0,1.9396408376529566
2010-03-29,AAPL,7.001140117645264,0.006452902932332583,0.18805889154285382,520448133.3333333,37.460316,28.483185,62.649323,,1.24,209.059,1.5741299,0.23971,0.061,3545215795200,110846001152,2.74,7.001140117645264,False,False,0.0,1.946073009742115
2010-03-30,AAPL,7.105380535125732,0.014889063170975048,0.1879748807027777,519900546.6666667,37.460316,28.483185,62.649323,,1.24,209.059,1.5741299,0.23971,0.061,3545215795200,110846001152,2.74,7.105380535125732,False,False,0.0,1.9608523188939757
2010-03-31,AAPL,7.079769611358643,-0.003604440837542966,0.18773797680401721,519709306.6666667,37.460316,28.483185,62.649323,,1.24,209.059,1.5741299,0.23971,0.061,3545215795200,110846001152,2.74,7.105380535125732,False,False,0.003604440837542932,1.9572413664076127
2010-04-01,AAPL,7.108994007110596,0.004127873837174834,0.18752228299630586,525719973.3333333,37.460316,28.483185,62.649323,,1.24,209.059,1.5741299,0.23971,0.061,3545215795200,110846001152,2.74,7.108994007110596,False,False,0.0,1.9613607439466525
2010-04-05,AAPL,7.184910774230957,0.010678974696620491,0.18503752019529213,534687906.6666667,37.460316,28.483185,62.649323,,1.24,209.059,1.5741299,0.23971,0.061,3545215795200,110846001152,2.74,7.184910774230957,False,False,0.0,1.9719831011144169
2010-04-06,AAPL,7.216548919677734,0.004403415218495077,0.18164843778467263,536569693.3333333,37.460316,28.483185,62.649323,,1.24,209.059,1.5741299,0.23971,0.061,3545215795200,110846001152,2.74,7.216548919677734,False,False,0.0,1.9763768496672915
2010-04-07,AAPL,7.248480796813965,0.004424812675926093,0.16845059740581383,538349933.3333334,37.460316,28.483185,62.649323,,1.24,209.059,1.5741299,0.23971,0.061,3545215795200,110846001152,2.74,7.248480796813965,False,False,0.0,1.9807919016418671
2010-04-08,AAPL,7.228897571563721,-0.002701700645858396,0.1669264923631785,542097360.0,37.460316,28.483185,62.649323,,1.24,209.059,1.5741299,0.23971,0.061,3545215795200,110846001152,2.74,7.248480796813965,False,False,0.0027017006458583508,1.978086544816065
2010-04-09,AAPL,7.284332275390625,0.007668486553878973,0.1669845209736193,531065920.0,37.460316,28.483185,62.649323,,1.24,209.059,1.5741299,0.23971,0.061,3545215795200,110846001152,2.74,7.284332275390625,False,False,0.0,1.985725777984544
2010-04-12,AAPL,7.299396514892578,0.0020680329963593813,0.16605337213407598,525251440.0,37.460316,28.483185,62.649323,,1.24,209.059,1.5741299,0.23971,0.061,3545215795200,110846001152,2.74,7.299396514892578,False,False,0.0,1.987791675544262
2010-04-13,AAPL,7.303613662719727,0.0005777392444079599,0.1598339113316903,517122013.3333333,37.460316,28.483185,62.649323,,1.24,209.059,1.5741299,0.23971,0.061,3545215795200,110846001152,2.74,7.303613662719727,False,False,0.0,1.9883692479616046
2010-04-14,AAPL,7.401823043823242,0.013446683469145126,0.16071015302946098,511706346.6666667,37.460316,28.483185,62.649323,,1.24,209.059,1.5741299,0.23971,0.061,3545215795200,110846001152,2.74,7.401823043823242,False,False,0.0,2.001726327142565
2010-04-15,AAPL,7.4991350173950195,0.013147027832958402,0.16191582893029113,511864080.0,37.460316,28.483185,62.649323,,1.24,209.059,1.5741299,0.23971,0.061,3545215795200,110846001152,2.74,7.4991350173950195,False,False,0.0,2.0147876828771345
2010-04-16,AAPL,7.453342914581299,-0.006106317956337759,0.1655455804787252,524680893.3333333,37.460316,28.483185,62.649323,,1.24,209.059,1.5741299,0.23971,0.061,3545215795200,110846001152,2.74,7.4991350173950195,False,False,0.0061063179563377885,2.0086626451163476
2010-04-19,AAPL,7.443399906158447,-0.0013340334044472657,0.13215636939776082,513591026.6666667,37.460316,28.483185,62.649323,,1.24,209.059,1.5741299,0.23971,0.061,3545215795200,110846001152,2.74,7.4991350173950195,False,False,0.0074322053286530925,2.007327721097177
2010-04-20,AAPL,7.368684768676758,-0.010037770161975601,0.13804665817468467,523872253.3333333,37.460316,28.483185,62.649323,,1.24,209.059,1.5741299,0.23971,0.061,3545215795200,110846001152,2.74,7.4991350173950195,False,False,0.01739537272174309,1.9972392328371187
2010-04-21,AAPL,7.809435844421387,0.059814076674605365,0.2100670869163369,525943320.0,37.460316,28.483185,62.649323,,1.24,209.059,1.5741299,0.23971,0.061,3545215795200,110846001152,2.74,7.809435844421387,False,False,0.0,2.0553327262132473
2010-04-22,AAPL,8.027856826782227,0.027968855460521747,0.2201693821698932,532516880.0,37.460316,28.483185,62.649323,,1.24,209.059,1.5741299,0.23971,0.061,3545215795200,110846001152,2.74,8.027856826782227,False,False,0.0,2.082917596542652
2010-04-23,AAPL,8.15921401977539,0.016362672607081796,0.22209833684314126,545558720.0,37.460316,28.483185,62.649323,,1.24,209.059,1.5741299,0.23971,0.061,3545215795200,110846001152,2.74,8.15921401977539,False,False,0.0,2.0991478432308828
2010-04-26,AAPL,8.119141578674316,-0.004911311433178578,0.22441133178434355,547650226.6666666,37.460316,28.483185,62.649323,,1.24,209.059,1.5741299,0.23971,0.061,3545215795200,110846001152,2.74,8.15921401977539,False,False,0.0049113114331786265,2.0942244316731298
2010-04-27,AAPL,7.894397258758545,-0.02768079823932168,0.23926299195220352,554844920.0,37.460316,28.483185,62.649323,,1.24,209.059,1.5741299,0.23971,0.061,3545215795200,110846001152,2.74,8.15921401977539,False,False,0.03245616065162802,2.0661533001141072
2010-04-28,AAPL,7.881141185760498,-0.0016791748075940527,0.24002597957946567,565228066.6666666,37.460316,28.483185,62.649323,,1.24,209.059,1.5741299,0.23971,0.061,3545215795200,110846001152,2.74,8.15921401977539,False,False,0.03408083589190463,2.0644727139122896
2010-04-29,AAPL,8.093233108520508,0.02691132131260554,0.24713424365957584,568824200.0,37.460316,28.483185,62.649323,,1.24,209.059,1.5741299,0.23971,0.061,3545215795200,110846001152,2.74,8.15921401977539,False,False,0.008086674904588316,2.091028293820543
2010-04-30,AAPL,7.86577844619751,-0.028104301367958273,0.26625223937970566,575502666.6666666,37.460316,28.483185,62.649323,,1.24,209.059,1.5741299,0.23971,0.061,3545215795200,110846001152,2.74,8.15921401977539,False,False,0.03596370592396333,2.062521507607038
2010-05-03,AAPL,8.024243354797363,0.020146118999380125,0.26530458967056053,571999213.3333334,37.460316,28.483185,62.649323,,1.24,209.059,1.5741299,0.23971,0.061,3545215795200,110846001152,2.74,8.15921401977539,False,False,0.01654211602378618,2.0824673785643157
2010-05-04,AAPL,7.793167591094971,-0.02879720286202958,0.28343129202978706,580912546.6666666,37.460316,28.483185,62.649323,,1.24,209.059,1.5741299,0.23971,0.061,3545215795200,110846001152,2.74,8.15921401977539,False,False,0.04486295221491157,2.053247399967666
2010-05-05,AAPL,7.712133407592773,-0.010398106104479554,0.2847079764690554,590268280.0,37.460316,28.483185,62.649323,,1.24,209.059,1.5741299,0.23971,0.061,3545215795200,110846001152,2.74,8.15921401977539,False,False,0.054794568582100335,2.0427948558610063
2010-05-06,AAPL,7.418698310852051,-0.03804849854539982,0.3096371487762662,613204293.3333334,37.460316,28.483185,62.649323,,1.24,209.059,1.5741299,0.23971,0.061,3545215795200,110846001152,2.74,8.15921401977539,False,False,0.09075821606450826,2.0040036119853752
2010-05-07,AAPL,7.105679035186768,-0.04219328816854562,0.3334700869985171,650995426.6666666,37.460316,28.483185,62.649323,,1.24,209.059,1.5741299,0.23971,0.061,3545215795200,110846001152,2.74,8.15921401977539,True,False,0.12912211666898096,1.9608943284372617
2010-05-10,AAPL,7.65187406539917,0.07686739402493226,0.39617586335193467,662443133.3333334,37.460316,28.483185,62.649323,,1.24,209.059,1.5741299,0.23971,0.061,3545215795200,110846001152,2.74,8.15921401977539,False,False,0.06218000326337646,2.0349505937059287
2010-05-11,AAPL,7.728097915649414,0.009961461675763728,0.39653509254808184,672715213.3333334,37.460316,28.483185,62.649323,,1.24,209.059,1.5741299,0.23971,0.061,3545215795200,110846001152,2.74,8.15921401977539,False,False,0.05283794530711972,2.0448627670744393
2010-05-12,AAPL,7.895903587341309,0.021713709314175267,0.3987114383166334,676950866.6666666,37.460316,28.483185,62.649323,,1.24,209.059,1.5741299,0.23971,0.061,3545215795200,110846001152,2.74,8.15921401977539,False,False,0.032271543778101625,2.066344091740184
2010-05-13,AAPL,7.783529758453369,-0.014231915023392272,0.40161098002214546,682585960.0,37.460316,28.483185,62.649323,,1.24,209.059,1.5741299,0.23971,0.061,3545215795200,110846001152,2.74,8.15921401977539,False,False,0.04604417293277024,2.0520099317604825
2010-05-14,AAPL,7.646753311157227,-0.017572547615379186,0.40620001216829227,687793213.3333334,37.460316,28.483185,62.649323,,1.24,209.059,1.5741299,0.23971,0.061,3545215795200,110846001152,2.74,8.15921401977539,False,False,0.06280760712687755,2.034281153983378
2010-05-17,AAPL,7.658804416656494,0.0015759767588794382,0.40551128220049565,690404120.0,37.460316,28.483185,62.649323,,1.24,209.059,1.5741299,0.23971,0.061,3545215795200,110846001152,2.74,8.15921401977539,False,False,0.06133061369711098,2.0358558901940973
2010-05-18,AAPL,7.602771282196045,-0.007316172526691922,0.4064402011594821,701592826.6666666,37.460316,28.483185,62.649323,,1.24,209.059,1.5741299,0.23971,0.061,3545215795200,110846001152,2.74,8.15921401977539,False,False,0.06819808087282697,2.028512823220621
2010-05-19,AAPL,7.481660842895508,-0.015929775447033334,0.4096757671061561,714833653.3333334,37.460316,28.483185,62.649323,,1.24,209.059,1.5741299,0.23971,0.061,3545215795200,110846001152,2.74,8.15921401977539,False,False,0.0830414762056376,2.0124548051598925
2010-05-20,AAPL,7.16292142868042,-0.04260276172739896,0.4289911011864193,738497853.3333334,37.460316,28.483185,62.649323,,1.24,209.059,1.5741299,0.23971,0.061,3545215795200,110846001152,2.74,8.15921401977539,True,False,0.12210644170875627,1.968917918520139
2010-05-21,AAPL,7.30029821395874,0.019178876474654993,0.43205523379581995,768154800.0,37.460316,28.483185,62.649323,,1.24,209.059,1.5741299,0.23971,0.061,3545215795200,110846001152,2.74,8.15921401977539,True,False,0.10526942959639327,1.9879151985471815
2010-05-24,AAPL,7.434060573577881,0.01832286239531644,0.43514927192968794,782195213.3333334,37.460316,28.483185,62.649323,,1.24,209.059,1.5741299,0.23971,0.061,3545215795200,110846001152,2.74,8.15921401977539,False,False,0.08887540447400497,2.006072220022908
2010-05-25,AAPL,7.387668132781982,-0.006240524991252605,0.43565087105955974,806921733.3333334,37.460316,28.483185,62.649323,,1.24,209.059,1.5741299,0.23971,0.061,3545215795200,110846001152,2.74,8.15921401977539,False,False,0.09456130028252986,1.9998121415638561
2010-05-26,AAPL,7.354225158691406,-0.004526864700672761,0.4342078619830687,821807653.3333334,37.460316,28.483185,62.649323,,1.24,209.059,1.5741299,0.23971,0.061,3545215795200,110846001152,2.74,8.15921401977539,False,False,0.09866009877090395,1.9952749995835426
2010-05-27,AAPL,7.632595539093018,0.03785176200005602,0.44637084068799754,831457573.3333334,37.460316,28.483185,62.649323,,1.24,209.059,1.5741299,0.23971,0.061,3545215795200,110846001152,2.74,8.15921401977539,False,False,0.06454279534842622,2.032427962953469
2010-05-28,AAPL,7.738940238952637,0.013932966749638176,0.4473893832785949,833626546.6666666,37.460316,28.483185,62.649323,,1.24,209.059,1.5741299,0.23971,0.061,3545215795200,110846001152,2.74,8.15921401977539,False,False,0.05150910122030643,2.0462647581952735
2010-06-01,AAPL,7.8579421043396,0.015377023431191184,0.4490447727449752,843944826.6666666,37.460316,28.483185,62.649323,,1.24,209.059,1.5741299,0.23971,0.061,3545215795200,110846001152,2.74,8.15921401977539,False,False,0.03692413444549951,2.0615247533742824
2010-06-02,AAPL,7.951940059661865,0.011962159312723264,0.44836524500880326,842285546.6666666,37.460316,28.483185,62.649323,,1.24,209.059,1.5741299,0.23971,0.061,3545215795200,110846001152,2.74,8.15921401977539,False,False,0.025403667511497793,2.073415931556984
2010-06-03,AAPL,7.926931858062744,-0.003144918272961039,0.4148242779519841,831209400.0,37.460316,28.483185,62.649323,,1.24,209.059,1.5741299,0.23971,0.061,3545215795200,110846001152,2.74,8.15921401977539,False,False,0.028468693326301645,2.0702660576357506
2010-06-04,AAPL,7.711228847503662,-0.027211412236334942,0.4142769123413327,830038720.0,37.460316,28.483185,62.649323,,1.24,209.059,1.5741299,0.23971,0.061,3545215795200,110846001152,2.74,8.15921401977539,False,False,0.05490543221270482,2.042677558468234
2010-06-07,AAPL,7.559991836547852,-0.0196125694032242,0.4142853527316973,833038266.6666666,37.460316,28.483185,62.649323,,1.24,209.059,1.5741299,0.23971,0.061,3545215795200,110846001152,2.74,8.15921401977539,False,False,0.07344116501604338,2.022870110369146
2010-06-08,AAPL,7.511486530303955,-0.006416052727650223,0.4143934465271073,850428320.0,37.460316,28.483185,62.649323,,1.24,209.059,1.5741299,0.23971,0.061,3545215795200,110846001152,2.74,8.15921401977539,False,False,0.07938601535657062,2.0164333863088495
2010-06-09,AAPL,7.326805591583252,-0.024586470064964616,0.4128383272528119,855271200.0,37.460316,28.483185,62.649323,,1.24,209.059,1.5741299,0.23971,0.061,3545215795200,110846001152,2.74,8.15921401977539,True,False,0.1020206635313941,1.9915396216721726
2010-06-10,AAPL,7.547037601470947,0.03005839408932709,0.4232753158318591,855869653.3333334,37.460316,28.483185,62.649323,,1.24,209.059,1.5741299,0.23971,0.061,3545215795200,110846001152,2.74,8.15921401977539,False,False,0.07502884675174822,2.021155115597322
2010-06-11,AAPL,7.637417793273926,0.011975585199862193,0.41685035872646925,855433600.0,37.460316,28.483185,62.649323,,1.24,209.059,1.5741299,0.23971,0.061,3545215795200,110846001152,2.74,8.15921401977539,False,False,0.06395177589860905,2.0330595608749973
2010-06-14,AAPL,7.660612106323242,0.003036931287135225,0.4093483000493145,857450160.0,37.460316,28.483185,62.649323,,1.24,209.059,1.5741299,0.23971,0.061,3545215795200,110846001152,2.74,8.15921401977539,False,False,0.06110906176056822,2.036091890001587
2010-06-15,AAPL,7.823598384857178,0.021275881910193917,0.40985772034177104,861807893.3333334,37.460316,28.483185,62.649323,,1.24,209.059,1.5741299,0.23971,0.061,3545215795200,110846001152,2.74,8.15921401977539,False,False,0.04113332903203486,2.05714460023624
2010-06-16,AAPL,8.051358222961426,0.029111903103958392,0.4095098707550435,863803173.3333334,37.460316,28.483185,62.649323,,1.24,209.059,1.5741299,0.23971,0.061,3545215795200,110846001152,2.74,8.15921401977539,False,False,0.013218895417200238,2.085840800547534
2010-06-17,AAPL,8.190540313720703,0.017286784031338653,0.4104353864833093,863461573.3333334,37.460316,28.483185,62.649323,,1.24,209.059,1.5741299,0.23971,0.061,3545215795200,110846001152,2.74,8.190540313720703,False,False,0.0,2.1029798680601672
2010-06-18,AAPL,8.256821632385254,0.008092423225549261,0.3923804830226924,846753600.0,37.460316,28.483185,62.649323,,1.24,209.059,1.5741299,0.23971,0.061,3545215795200,110846001152,2.74,8.256821632385254,False,False,0.0,2.111039723213986
2010-06-21,AAPL,8.139326095581055,-0.01423011687007425,0.37168069110277346,816769333.3333334,37.460316,28.483185,62.649323,,1.24,209.059,1.5741299,0.23971,0.061,3545215795200,110846001152,2.74,8.256821632385254,False,False,0.014230116870074227,2.096707387346574
2010-06-22,AAPL,8.25019359588623,0.013621213722517789,0.30418918312612575,807867853.3333334,37.460316,28.483185,62.649323,,1.24,209.059,1.5741299,0.23971,0.061,3545215795200,110846001152,2.74,8.256821632385254,False,False,0.0008027346107401271,2.1102366662392913
2010-06-23,AAPL,8.163426399230957,-0.010516989164780055,0.30572206712224403,805186200.0,37.460316,28.483185,62.649323,,1.24,209.059,1.5741299,0.23971,0.061,3545215795200,110846001152,2.74,8.256821632385254,False,False,0.011311281424316852,2.0996639827084365
2010-06-24,AAPL,8.104079246520996,-0.007269882743789036,0.3009921170523469,807182786.6666666,37.460316,28.483185,62.649323,,1.24,209.059,1.5741299,0.23971,0.061,3545215795200,110846001152,2.74,8.256821632385254,False,False,0.018498932478469097,2.092367545590698
2010-06-25,AAPL,8.034782409667969,-0.008550858739785339,0.2989303423293259,805523786.6666666,37.460316,28.483185,62.649323,,1.24,209.059,1.5741299,0.23971,0.061,3545215795200,110846001152,2.74,8.256821632385254,False,False,0.02689160945979426,2.0837799185076724
2010-06-28,AAPL,8.082989692687988,0.005999824334012249,0.29380869384802216,799709960.0,37.460316,28.483185,62.649323,,1.24,209.059,1.5741299,0.23971,0.061,3545215795200,110846001152,2.74,8.256821632385254,False,False,0.021053130058599625,2.0897618155669266
2010-06-29,AAPL,7.717552185058594,-0.04521068583818377,0.3241443417978749,812060293.3333334,37.460316,28.483185,62.649323,,1.24,209.059,1.5741299,0.23971,0.061,3545215795200,110846001152,2.74,8.256821632385254,False,False,0.06531198944779366,2.04349723928367
2010-06-30,AAPL,7.577765941619873,-0.01811276944901663,0.32788306497855596,810619413.3333334,37.460316,28.483185,62.649323,,1.24,209.059,1.5741299,0.23971,0.061,3545215795200,110846001152,2.74,8.256821632385254,False,False,0.08224177788968579,2.0252184255556553
2010-07-01,AAPL,7.485879421234131,-0.012125806087658009,0.32644952376643505,810525053.3333334,37.460316,28.483185,62.649323,,1.24,209.059,1.5741299,0.23971,0.061,3545215795200,110846001152,2.74,8.256821632385254,False,False,0.09337033612634928,2.013018502116892
2010-07-02,AAPL,7.4394850730896,-0.006197581544384878,0.3010077051174739,790889306.6666666,37.460316,28.483185,62.649323,,1.24,209.059,1.5741299,0.23971,0.061,3545215795200,110846001152,2.74,8.256821632385254,False,False,0.09898924739876448,2.0068016358435994
2010-07-06,AAPL,7.490399360656738,0.006843791884374895,0.2967835339349008,770600786.6666666,37.460316,28.483185,62.649323,,1.24,209.059,1.5741299,0.23971,0.061,3545215795200,110846001152,2.74,8.256821632385254,False,False,0.09282291732237764,2.0136221152875162
2010-07-07,AAPL,7.792869567871094,0.04038105215098109,0.31432189716161796,767278026.6666666,37.460316,28.483185,62.649323,,1.24,209.059,1.5741299,0.23971,0.061,3545215795200,110846001152,2.74,8.256821632385254,False,False,0.05619015223659765,2.053209157633085
2010-07-08,AAPL,7.775396823883057,-0.0022421450578455904,0.3136502375146373,756949293.3333334,37.460316,28.483185,62.649323,,1.24,209.059,1.5741299,0.23971,0.061,3545215795200,110846001152,2.74,8.256821632385254,False,False,0.05830631082230632,2.0509644952044317
